PacketCounter;SchouderLinks_EUL;SchouderLinks_ACC;SchouderLinks_GYR;BovenLinks_ACC;BovenLinks_QUAT;BovenLinks_GYR;OnderLinks_ACC;OnderLinks_EUL;OnderLinks_GYR;Sternum_ACC;Sternum_QUAT;Sternum_GYR;SchouderRechts_ACC;SchouderRechts_QUAT;SchouderRechts_GYR;BovenRechts_ACC;BovenRechts_QUAT;BovenRechts_GYR;OnderRechts_ACC;OnderRechts_QUAT;OnderRechts_GYR
2665;172,794742;9,877183188;5,23420555;9,957431996;0,774553501;2,782878932;9,947163772;143,4856602;1,313088065;5,208905126;1,128517473;2,057977709;10,03020161;0,997106118;3,540049195;9,947879063;0,830147304;1,292455662;9,958566808;0,952203012;2,756051248
2666;172,7980784;9,864836593;5,139991105;9,947708482;0,774559998;2,688704853;9,929772789;143,4936718;1,291754992;5,202518286;1,128512222;1,831075202;10,03830132;0,997104974;3,61946366;9,9144329;0,830154738;1,269614865;9,961308594;0,952199118;2,82189063
2667;172,8027179;9,879846435;5,162665025;9,942751922;0,774544647;2,523782219;9,946632176;143,4970038;1,534549449;5,196607612;1,128497291;1,965495799;10,03764904;0,997103302;3,53986737;9,932700659;0,830168978;1,247375589;9,963758872;0,952199303;2,935476774
2668;172,8059223;9,889883752;5,116983263;9,952259098;0,774512042;2,585234621;9,956795511;143,4945373;1,84542419;5,162124876;1,128475756;2,034345077;10,04198886;0,997101624;3,554498692;9,916792938;0,830188926;1,279140456;9,958825372;0,952195883;2,863724179
2669;172,8076399;9,881111379;5,177697403;9,944065126;0,77448275;2,475862269;9,95532593;143,4929917;1,64966616;5,189118835;1,128446687;2,25693905;10,03764164;0,997098905;3,625985919;9,92033833;0,830196504;1,283376194;9,959267909;0,95219111;2,81107874
2670;172,8041431;9,897436436;5,221210814;9,951811987;0,774462959;2,715091508;9,941964905;143,4975829;1,440581661;5,201295197;1,128418996;2,20225364;10,0390215;0,99709772;3,757256271;9,910923691;0,830206438;1,283186118;9,965704603;0,952188317;2,957654853
2671;172,8028575;9,900332628;5,239932793;9,966258214;0,774444015;2,799062877;9,940981964;143,5037478;1,282284367;5,225368731;1,128396701;2,116408082;10,04588103;0,997096156;3,762441975;9,903107279;0,830221798;1,472973868;9,946517339;0,952183644;2,970444373
2672;172,8057519;9,898704447;5,142679011;9,964309339;0,77441901;2,777107879;9,945375123;143,5060491;1,410601355;5,205987184;1,128376538;2,097685848;10,05424543;0,997094876;3,835589494;9,924962649;0,83024106;1,48175967;9,964651952;0,952180151;3,086921323
2673;172,8096443;9,865354897;5,171001656;9,944982349;0,774390704;2,459974691;9,95484325;143,5088319;1,64377336;5,194311432;1,128348714;2,204904577;10,05894776;0,997092918;3,723808095;9,929756753;0,830267828;1,473628168;9,959596843;0,952175514;3,029087504
2674;172,8155758;9,889342012;5,242415539;9,931190003;0,774366637;2,294933936;9,949902857;143,509731;1,703259808;5,193471656;1,128317526;2,263760656;10,04302896;0,997090447;3,725037735;9,934234854;0,830296648;1,33115997;9,967141022;0,952165488;2,888044572
2675;172,8168981;9,881372884;5,127552915;9,941266056;0,774358485;2,548878504;9,951191143;143,5064575;1,568402436;5,228346631;1,128286585;2,333169227;10,06157469;0,997086689;3,689703459;9,941355239;0,830324847;1,355662002;9,96198389;0,952160071;2,784120555
2676;172,8179995;9,899224809;5,069385159;9,937545747;0,774341403;2,722210485;9,946762073;143,508734;1,381560508;5,21611764;1,128260366;2,267422852;10,0451643;0,99708272;3,681830055;9,909726717;0,830353689;1,347254655;9,968266373;0,952157487;2,802532646
2677;172,8184907;9,875354971;5,285516543;9,937534397;0,774318807;2,697172978;9,962799719;143,5157296;1,332206303;5,176896571;1,128239619;2,082217026;10,03962448;0,997078458;3,75425481;9,912676883;0,830378286;1,414118903;9,976739879;0,952156114;2,774699117
2678;172,8211389;9,889658272;5,217018148;9,961332739;0,774297533;2,706384994;9,956281029;143,5310575;1,256876223;5,187808605;1,128210301;2,27065184;10,04969134;0,997076643;3,568341112;9,940044529;0,830403437;1,36029825;9,962424498;0,952153289;2,822549228
2679;172,8203984;9,91954837;5,019252959;9,958277329;0,774269737;2,659183625;9,980580534;143,5355801;1,357873864;5,164461761;1,128163059;2,577223339;10,02916689;0,997076295;3,497258205;9,925460406;0,830418316;1,44275818;9,957798598;0,952148412;2,904804923
2680;172,8136285;9,863626492;4,915901182;9,967705634;0,774233245;2,542973428;9,944271603;143,5324003;1,533886455;5,129235251;1,12813053;2,222362295;10,02621758;0,997073248;3,756682034;9,914020969;0,830438534;1,444762715;9,957073236;0,952140691;3,03171465
2681;172,8042532;9,876441847;4,878100302;9,927014693;0,774202288;2,32449855;9,937274907;143,5266721;1,595920284;5,211358107;1,128107331;2,025202079;10,01133829;0,99706772;3,873507727;9,893928291;0,830473138;1,491919891;9,975775267;0,952134048;3,229894991
2682;172,7979364;9,859566737;4,86626723;9,914702538;0,774172862;2,457144897;9,93230071;143,5263673;1,669034544;5,157412825;1,128078605;2,084895641;10,05440841;0,99706293;3,758846593;9,912281123;0,830511056;1,628654505;9,954070257;0,95212585;3,078804117
2683;172,7929037;9,861120262;4,874695135;9,942287325;0,774150074;2,673557481;9,943776828;143,5334256;1,31710531;5,120536595;1,128047296;2,143345146;10,09411608;0,997059708;3,599892183;9,927782139;0,830528894;1,728064156;9,937821412;0,952112081;3,125509264
2684;172,7883975;9,860876721;5,281956108;9,916498411;0,774127208;2,676879475;9,954526113;143,5403013;1,134750649;5,133973945;1,128020034;2,00160494;10,0962977;0,997056389;3,475453605;9,963099409;0,830536392;1,697618438;9,956987517;0,952102799;3,190062116
2685;172,776102;9,867299814;5,288116237;9,924861543;0,774115688;2,902100376;9,95576902;143,5437619;0,905374189;5,183242598;1,127998169;1,896570109;10,08389435;0,997053211;3,50044372;9,953424583;0,830535417;1,665835517;9,974101465;0,952095446;3,21214711
2686;172,7610367;9,899800517;5,221580093;9,942771893;0,774098791;3,064929652;9,961887778;143,5511566;0,716937594;5,171168718;1,127993614;1,688714792;10,07911907;0,997051335;3,436436473;9,955270949;0,830537578;1,590138175;9,965422865;0,952086042;3,021114401
2687;172,7469292;9,903684905;5,251815965;9,966347843;0,774096657;3,231058626;9,95986337;143,5556976;0,769756945;5,154134552;1,127998869;1,517189622;10,09244092;0,997048103;3,479255738;9,948357595;0,830545132;1,445650951;9,964616665;0,952080732;3,048105554
2688;172,7334949;9,879827757;5,164610605;9,939870145;0,774079519;3,089388197;9,94890615;143,5562116;0,883109881;5,15739358;1,128001716;1,594652948;10,04952678;0,997046038;3,430842656;9,946893028;0,830560167;1,525909892;9,963415689;0,952076585;3,106075841
2689;172,7204139;9,894769076;5,089601881;9,933219178;0,774057832;3,18410943;9,932383259;143,5537055;0,850394199;5,153198845;1,128020474;1,339553596;10,03071617;0,997046299;3,311014836;9,918139852;0,830569648;1,519824102;9,974843498;0,952075601;3,149492237
2690;172,7094224;9,892769088;4,789756928;9,962311154;0,774035019;3,228592854;9,93726985;143,5567026;0,882740209;5,156375277;1,128039477;1,416220088;10,01668903;0,997047017;3,197342603;9,92259679;0,830572045;1,631760556;9,95911066;0,952073439;2,988032188
2691;172,6984638;9,878029654;4,778709152;9,943693405;0,774003668;2,778358973;9,936862387;143,5570422;1,093034063;5,169976567;1,128055758;1,381315052;10,02057165;0,997046813;3,257664093;9,931346209;0,830577926;1,746460219;9,946218785;0,952067425;2,980589175
2692;172,6857756;9,878643814;4,788223441;9,957305074;0,773971441;2,505839259;9,969741539;143,5522628;1,396612921;5,170423156;1,128057939;1,594440597;10,04108161;0,997048379;3,224687849;9,932134372;0,830602776;1,823766123;9,957867151;0,952061633;3,000211395
2693;172,674965;9,873891578;4,70163849;9,967269488;0,773942324;2,835892947;9,975596507;143,5506974;1,314142922;5,155166444;1,128051527;1,753872971;10,04852507;0,997050287;3,266093367;9,925898741;0,830630831;1,787014139;9,98164411;0,952057592;3,117478038
2694;172,6632224;9,901255581;4,863467373;9,948964035;0,77390893;3,018552399;9,965951802;143,5469107;1,221677814;5,142159584;1,128058584;1,467500903;10,06649189;0,997051641;3,244699198;9,95244646;0,83065745;1,789720433;9,972689253;0,952049733;2,943644962
2695;172,6464522;9,883768735;4,906395894;9,948225775;0,773882536;3,150473167;9,952435399;143,5466361;1,263172459;5,125686182;1,128091101;0,989316529;10,09550682;0,997053904;3,210705449;9,960079957;0,83069308;1,646480468;9,98069552;0,952043615;2,805717158
2696;172,6218506;9,856410288;4,972829474;9,931906325;0,773872626;3,331511902;9,934231713;143,5405003;1,33495696;5,122698485;1,12814041;0,637941125;10,09884527;0,997056482;3,191871002;9,939621128;0,830711406;1,668593376;9,95087246;0,952042645;2,759769817
2697;172,6003325;9,908062949;4,812687182;9,946993322;0,773871688;3,496098492;9,942660149;143,5272075;1,629688699;5,161442578;1,128215172;0,496364545;10,06192858;0,99705955;3,243685617;9,931022701;0,830730862;1,762870218;9,972133574;0,952042693;2,801086579
2698;172,5796018;9,936136631;4,648141352;9,977471134;0,77385779;3,26063456;9,9580323;143,5077049;1,992039451;5,144015858;1,128288832;0,608090353;9,995064773;0,997061952;3,145927371;9,946204939;0,830757205;1,651682438;9,959814219;0,952046246;2,655499372
2699;172,5653392;9,933652713;4,393174387;9,976323787;0,773829087;2,816032822;9,951396964;143,4904225;2,11397293;5,193560763;1,128350186;0,796650547;10,00382035;0,997063369;3,373124838;9,924687453;0,830799112;1,547899566;9,947717046;0,952046273;2,552560945
2700;172,5578763;9,89111137;4,09995769;9,982073288;0,773788309;2,580876449;9,93724954;143,4782372;2,291649795;5,245215437;1,128392869;1,005620511;10,01945894;0,997063511;3,650780546;9,913290226;0,830856449;1,746050734;9,970660121;0,952044684;2,704768804
2701;172,5497717;9,887991133;4,152829569;9,95389716;0,773762593;2,470857215;9,964001309;143,4639278;2,376091152;5,197592915;1,128413461;1,325594342;10,0534115;0,997064142;3,567491762;9,910062023;0,830911518;1,897575299;9,951943055;0,952045356;2,749826108
2702;172,5356574;9,876955516;4,401254579;9,931749924;0,773734886;2,480394431;9,958407878;143,442046;2,685882483;5,215197578;1,128433477;1,14325204;10,05260151;0,997066203;3,29756152;9,922080864;0,830941986;1,973302636;9,958922322;0,95204387;2,753933345
2703;172,5179451;9,866762787;4,588553523;9,91836631;0,773728302;2,768845692;9,94471157;143,4176073;2,695828355;5,319062549;1,128489819;0,628584416;10,07215266;0,997067347;3,447705324;9,950080809;0,830961742;2,041856339;9,962193293;0,952037289;2,690791971
2704;172,5048007;9,88233926;4,560744496;9,935616332;0,773720019;2,97454125;9,940194589;143,3966628;2,605336401;5,402805628;1,128576528;0,666674397;10,07875992;0,997067068;3,638300278;9,947958827;0,830990495;1,875004812;9,978617655;0,95203082;2,691899384
2705;172,4976706;9,897963697;4,512374025;9,967011438;0,773702266;3,104094761;9,950341931;143,3804097;2,546392119;5,27192591;1,128663667;0,689046307;10,04993521;0,997065965;3,495590064;9,932527396;0,831024975;1,796890256;9,961906641;0,952028951;2,661932938
2706;172,48894;9,875848919;4,4161658;9,958793357;0,77367699;2,975774491;9,943229406;143,3633269;2,642296962;5,176370206;1,128745921;0,596230672;10,03117249;0,997064398;3,529804461;9,937138602;0,8310607;1,743047918;9,986466141;0,95203036;2,636013834
2707;172,4790567;9,883527513;4,427258169;9,94294968;0,773655329;2,805919685;9,9360862;143,3455642;2,886373964;5,220186816;1,128853314;0,844422316;10,03022896;0,997062601;3,542284591;9,932739388;0,831097836;1,608152878;9,96145209;0,952028063;2,483861232
2708;172,4698422;9,88832446;4,412618085;9,949516456;0,773646951;2,900144395;9,933508247;143,3334933;2,734305595;5,295722341;1,128965555;0,914355258;10,06878703;0,997061784;3,523403609;9,915254908;0,831127221;1,718547941;9,960930969;0,952021342;2,469636966
2709;172,4595992;9,899040507;4,519129938;9,970319447;0,773627065;2,999658547;9,952535954;143,3319196;2,382016462;5,297451818;1,129066485;0,752048203;10,04421689;0,997061643;3,492321381;9,920759637;0,831149355;1,765613621;9,940606948;0,952021603;2,750016784
2710;172,4469302;9,866248103;4,657675601;9,942664014;0,773608583;3,088350743;9,948405976;143,3373872;2,134376431;5,316858318;1,129157391;0,616315383;10,04967659;0,997060836;3,525473906;9,93201248;0,831161723;1,675913745;9,954640492;0,952021407;2,952608039
2711;172,4364352;9,873911002;4,790282191;9,943694796;0,773590476;3,258962999;9,935951272;143,3381706;2,095967626;5,305715738;1,129245921;0,63824441;10,06279323;0,99706128;3,391640812;9,917665099;0,831165098;1,788023175;9,963970161;0,952017902;2,983059148
2712;172,4276469;9,888326346;4,783549176;9,93371857;0,773570332;3,140000838;9,949362411;143,3337316;2,096525966;5,318595893;1,12933575;0,691828278;10,06180979;0,997061124;3,378149188;9,943010714;0,831163436;1,64612974;9,959760857;0,952019409;3,078560676
2713;172,4151637;9,874932749;4,801634021;9,951739999;0,773552791;3,061964075;9,946561281;143,3360842;1,886015271;5,324376376;1,129438862;0,854764485;10,04016921;0,997060024;3,3343897;9,943556771;0,831159876;1,583688711;9,961843535;0,952017543;3,063884875
2714;172,3994265;9,868191728;4,812561009;9,940541543;0,773538572;3,072646638;9,960007793;143,3399989;1,750108431;5,382093833;1,129546729;0,950011692;10,03110721;0,997059223;3,355469086;9,918406019;0,831163156;1,731140133;9,962135923;0,952014785;3,118313601
2715;172,3940504;9,881126872;4,925134891;9,935466688;0,773531859;3,309621502;9,935161646;143,3470843;1,596186626;5,308796754;1,129646374;0,795133116;10,04150415;0,997060274;3,219261964;9,933814722;0,831157831;1,535401683;9,962936034;0,952016322;3,261866623
2716;172,3834311;9,868651965;4,942643943;9,931305209;0,773514881;3,20867225;9,938832306;143,3575167;1,610023032;5,289365638;1,129748036;0,805010548;10,03964868;0,997060485;3,286281283;9,917335427;0,831139663;1,588818113;9,963476653;0,952016712;3,263325377
2717;172,3754942;9,894249943;4,939490802;9,942833639;0,773500942;3,235203858;9,944668948;143,3677386;1,518903927;5,314075104;1,129847754;0,785464637;10,03533254;0,997059502;3,366000712;9,934514045;0,831122253;1,499027835;9,953417242;0,952017015;3,264943093
2718;172,3684794;9,887775661;4,961667259;9,941575025;0,773497969;3,257043106;9,953329643;143,3720082;1,684065797;5,226635532;1,129943026;0,773431231;10,03693665;0,997058724;3,452333263;9,907737657;0,831114364;1,656085017;9,959204577;0,952012368;3,300159481
2719;172,3651219;9,889264565;5,008028654;9,937393846;0,773497633;3,207571579;9,94683891;143,3716181;1,732068959;5,28309885;1,130041591;0,824270066;10,04584703;0,997058445;3,484962661;9,924835011;0,831096201;1,69718047;9,951419331;0,952011832;3,372174719
2720;172,3607662;9,865143391;4,929870246;9,939667477;0,773503153;3,16840474;9,943784485;143,3720382;1,555969151;5,32891974;1,130160304;1,026416159;10,04856254;0,997058163;3,321836149;9,945049779;0,831074066;1,611615414;9,9741123;0,952011725;3,435740076
2721;172,3523892;9,878554408;4,937969769;9,945138168;0,773508817;3,201004174;9,924483097;143,3749684;1,434068936;5,360414799;1,130291094;1,207808604;10,04692469;0,997056891;3,369222794;9,9254759;0,83105269;1,490652227;9,974443972;0,952014396;3,29409187
2722;172,3449922;9,862849457;4,921792124;9,949125053;0,773514077;3,283618523;9,948908414;143,3814966;1,389180883;5,353586489;1,130403131;0,984684544;10,07586486;0,997054537;3,544206783;9,941263799;0,83102707;1,533240404;9,982528346;0,952010931;3,048860885
2723;172,3427472;9,879037681;5,044578451;9,942301189;0,773526432;3,250459222;9,954507975;143,3889216;1,276873111;5,291151024;1,130484582;0,770600562;10,0595576;0,997052936;3,458638521;9,919104339;0,831005131;1,566924283;9,967869716;0,952014891;3,117630234
2724;172,338913;9,885909887;5,166572544;9,938389916;0,77353505;3,154530503;9,956845255;143,392294;1,329662202;5,289522922;1,130571372;0,796550426;10,03689294;0,997052251;3,372532603;9,934610922;0,830980425;1,620348737;9,973046368;0,952017522;3,202548182
2725;172,3334585;9,909648733;5,007435296;9,967413973;0,773552749;3,18739575;9,950230347;143,3897699;1,404586052;5,247546641;1,130657471;0,832194892;10,06491481;0,997051193;3,488494966;9,919498583;0,830963046;1,542614011;9,952405695;0,952025181;3,129280689
2726;172,3384582;9,896771695;4,997951764;9,966758654;0,773564621;3,161209239;9,945983086;143,3878915;1,618832571;5,23430551;1,13074893;0,806050205;10,06413738;0,997048134;3,727845205;9,919717543;0,830940495;1,389867651;9,977369862;0,952033968;3,049710137
2727;172,3419;9,852872406;4,908384708;9,952011073;0,77358835;2,941100679;9,960139169;143,3890699;1,607397055;5,261654594;1,130841085;0,759843795;10,03377985;0,997046694;3,452236189;9,92067273;0,830918397;1,402452528;9,952746842;0,952032684;2,788572745
2728;172,3418076;9,896157295;4,938108475;9,947771118;0,773612958;2,965971217;9,952422891;143,3912094;1,523020137;5,247614941;1,130923358;0,681529076;10,04488893;0,997046965;3,293502973;9,939750417;0,830888377;1,617344578;9,962926476;0,952036113;2,814017949
2729;172,3371662;9,867987125;4,873793607;9,96340623;0,773617674;3,015970459;9,937121071;143,397475;1,480460185;5,143229627;1,130997272;0,632338534;10,04020027;0,997044119;3,675162364;9,921352638;0,830873394;1,459696693;9,980454089;0,952037601;2,867786297
2730;172,3280284;9,870181771;4,733226906;9,934661466;0,773622515;3,131700164;9,935016297;143,4060353;1,129003338;5,12658122;1,131060805;0,657635672;10,02942807;0,997041609;3,619165471;9,91166385;0,830869326;1,328505795;9,957638553;0,952041528;2,981773423
2731;172,3289067;9,897341178;4,852581109;9,929914201;0,773641943;3,077301115;9,956114475;143,4121775;1,31818505;5,088775109;1,131100436;0,998346185;10,08038657;0,997038817;3,541095121;9,916647255;0,830853551;1,389261305;9,952239773;0,95204617;2,857698757
2732;172,3316435;9,885514797;5,047033863;9,944581747;0,773677711;3,073798294;9,946328236;143,415581;1,249502717;5,008138803;1,131129586;1,241816198;10,12129712;0,997035887;3,577531522;9,937794098;0,830834255;1,325272031;9,960310928;0,952046641;2,816927986
2733;172,3350378;9,877903122;5,245906801;9,946887083;0,773707894;3,080913933;9,956564805;143,413837;1,265413776;5,013326568;1,131172253;1,002620431;10,08000243;0,997034122;3,50029438;9,970095425;0,830810236;1,526748189;9,960151531;0,952045333;2,782453505
2734;172,3372366;9,881124531;5,305357395;9,951521589;0,773750925;3,223800402;9,987068803;143,4123724;1,049001971;5,03000408;1,131234206;0,684323635;10,04412822;0,9970325;3,501115499;9,959188859;0,830780356;1,567892552;9,984078852;0,952044172;2,791047441
2735;172,3302579;9,889950907;5,221732911;9,962545955;0,773797355;3,381238046;9,958630747;143,4139062;0,858999183;5,057460748;1,131309962;0,783654089;10,03897217;0,997032643;3,422047563;9,9410178;0,830757811;1,278874839;9,962390344;0,952047442;2,657637601
2736;172,3253238;9,88766609;5,137527697;9,956644935;0,773818949;3,24441441;9,92580705;143,4140084;0,822743856;5,075642747;1,131386258;0,854816156;10,05142772;0,997033548;3,389078144;9,930365577;0,830739438;1,236068913;9,937178357;0,952050106;2,671807857
2737;172,3222875;9,86940614;5,159207037;9,954202355;0,773839956;3,250522361;9,95351656;143,418187;0,793791515;5,128071464;1,131441624;1,122104198;10,05251902;0,997033255;3,498439201;9,909929187;0,830729493;1,30090379;9,959247087;0,952055674;2,960526596
2738;172,3188866;9,891576304;5,186873789;9,934474906;0,773845425;3,192214709;9,953534918;143,4235856;0,772237463;5,121989672;1,131494263;1,223185131;10,01758229;0,997033846;3,272166246;9,914845856;0,830705778;1,462044127;9,957450113;0,952061311;3,167250236
2739;172,3171309;9,89007593;5,198006037;9,957169692;0,773851251;3,222895922;9,926586792;143,4262267;0,976379168;5,096795677;1,131540501;1,123206292;10,02126874;0,997032796;3,408628788;9,93873263;0,830677457;1,543488957;9,966258034;0,952063919;3,115342172
2740;172,3178671;9,893235309;5,08272842;9,962061352;0,773856042;3,011366208;9,934947103;143,4309765;1,103661914;5,132733015;1,13158801;1,138751353;10,05530844;0,997031416;3,496923268;9,909826427;0,830661163;1,510773315;9,949459452;0,952061398;3,037209865
2741;172,315112;9,900919057;5,062520697;9,959405326;0,773866192;3,185613269;9,960756667;143,4355514;1,072480491;5,128100631;1,131632944;1,15601782;10,06803663;0,997031449;3,392461294;9,935942163;0,830641355;1,526305802;9,959264564;0,952056372;3,250616547
2742;172,3156443;9,880922707;4,964656355;9,948812607;0,773865836;3,050743548;9,953342932;143,4363957;1,169810469;5,080837731;1,131670311;1,178207022;10,074213;0,997031654;3,249200003;9,94815169;0,830622144;1,401702236;9,956895767;0,952057083;3,273795063
2743;172,3220213;9,86961514;5,032070221;9,9465667;0,773874074;3,048385021;9,955428752;143,4392162;1,271210171;5,066326571;1,131715355;1,08079494;10,0452257;0,99703255;3,116549846;9,948072055;0,830601347;1,384325446;9,971409392;0,952059539;3,234634185
2744;172,3211602;9,877303298;5,145363537;9,92605341;0,773900694;3,273460543;9,933579874;143,4421634;1,176245681;5,057559908;1,131776128;0,934447154;10,05830085;0,997034178;3,200636486;9,935836017;0,830579951;1,362873335;9,978115458;0,952063508;3,109363427
2745;172,3199985;9,874279174;5,160127233;9,925531604;0,773923315;3,388390098;9,929608381;143,4485494;1,034830357;5,107286166;1,131850665;0,919460498;10,04446797;0,997033721;3,418273812;9,919736366;0,830563266;1,294445578;9,966396176;0,952068702;2,984733888
2746;172,3165958;9,878256377;5,150309799;9,956374775;0,773938917;3,391450359;9,949622474;143,453968;1,102021003;5,12500673;1,131950789;0,919055147;10,01681863;0,997034226;3,403608805;9,919282909;0,830545924;1,352318473;9,95841945;0,952071016;2,97961997
2747;172,3127035;9,892471447;5,032645894;9,953701828;0,773954627;3,40485996;9,934090646;143,4571975;1,409242195;5,124656186;1,132053374;0,929317824;10,0059846;0,997033124;3,430546341;9,912915563;0,830537092;1,214082328;9,961950967;0,952073105;2,852963318
2748;172,3103838;9,884768707;4,877719583;9,962394964;0,773964806;3,257234036;9,947254338;143,4600904;1,434516828;5,130708448;1,132153403;0,850621307;10,02590845;0,997031228;3,466123166;9,911334914;0,830528682;1,306045725;9,956876903;0,952072166;2,744124006
2749;172,3086692;9,875369565;4,764210559;9,958027183;0,773969043;3,120814923;9,94906519;143,4604858;1,559401715;5,181875654;1,132242356;0,738062134;10,0520441;0,997031166;3,285103889;9,917062971;0,830525464;1,357599323;9,962916042;0,952071915;2,877330562
2750;172,3065404;9,871385281;4,968730021;9,947018939;0,773967258;2,921996118;9,941380886;143,4590033;1,459191627;5,183075292;1,132320337;0,695565942;10,07997793;0,997031323;3,202340864;9,928501623;0,830512713;1,41304299;9,952243189;0,95207192;2,980161744
2751;172,3021898;9,898684002;5,262961002;9,935115289;0,773964068;3,014599717;9,971581298;143,4585575;1,335742935;5,153508487;1,132376394;0,768381652;10,04804334;0,997031868;3,234860015;9,940306542;0,830514724;1,226823599;9,959633465;0,952068645;3,108211318
2752;172,2987671;9,911173827;5,233849816;9,949853848;0,773951462;2,843266859;9,968537736;143,4554394;1,298963569;5,119871137;1,132428519;0,829911577;10,03992435;0,997032559;3,371916943;9,925258526;0,83052252;1,261926249;9,970492981;0,952063628;2,980640387
2753;172,2941307;9,868829923;5,181006591;9,962141156;0,773945733;3,081260227;9,944271143;143,4542675;1,343426816;5,088792359;1,132478085;0,875097094;10,02319607;0,997032584;3,506906118;9,926815183;0,830533916;1,207661843;9,967780361;0,952061736;2,887567123
2754;172,293747;9,859072081;4,999496066;9,967951998;0,773936909;3,086252955;9,949277582;143,456947;1,280999324;5,054305502;1,132522673;0,94774143;10,04710608;0,997033319;3,405372344;9,94024106;0,83055193;1,155272146;9,976670716;0,952059941;2,858861745
2755;172,2940909;9,847310395;5,178367141;9,935077856;0,773931894;3,118628219;9,940585621;143,4582942;1,224389401;4,978383543;1,13255256;1,051512037;10,04301323;0,997033451;3,481644972;9,921234554;0,830565374;1,259591451;9,971927237;0,952057531;2,710022953
2756;172,2976425;9,847824492;5,334418504;9,913418692;0,773926233;2,808362915;9,941949854;143,4603818;1,095288748;4,927520031;1,132567214;1,315084245;10,03122107;0,997033988;3,611982255;9,91405102;0,830580151;0,983181967;9,967584111;0,952055411;2,722073551
2757;172,3023265;9,862786875;5,436136076;9,929519159;0,773925942;2,908429553;9,940981839;143,4604225;1,036862349;4,890184602;1,132566193;1,608829797;10,05538696;0,997034888;3,67028051;9,940288434;0,830598313;0,968873303;9,960411512;0,952051449;2,579856893
2758;172,3005545;9,891926234;5,496984394;9,920659229;0,773928246;3,000633089;9,951286121;143,4665076;0,823708635;4,886539036;1,132559073;1,78577667;10,04321785;0,997035954;3,586088116;9,93898247;0,830617187;0,901419208;9,954344858;0,95204653;2,454479659
2759;172,2993968;9,872846807;5,443069862;9,931450263;0,773922993;3,077438391;9,95249628;143,4686922;0,801329949;4,870709134;1,132550412;1,772647056;10,03203078;0,997037507;3,524065544;9,914163704;0,830630521;0,866027011;9,965127306;0,952042081;2,552398344
2760;172,299075;9,86881883;5,304164329;9,957729773;0,773921763;3,151674722;9,968032087;143,46783;0,773856539;4,883168619;1,13254599;1,632103231;10,02667946;0,997040599;3,500980272;9,93049354;0,830640383;0,953012453;9,96534979;0,95203608;2,472443987
2761;172,2978667;9,864751201;5,321553838;9,946812225;0,773925305;3,251209853;9,966998706;143,4628561;0,726712717;4,87559718;1,132542767;1,586883368;10,04425402;0,997044757;3,630340857;9,921891419;0,830654659;0,766786943;9,968888888;0,952033412;2,509693409
2762;172,2968474;9,872130059;5,36445132;9,964154562;0,773926807;3,099595812;9,965894483;143,4577987;0,860798283;4,891198626;1,132541748;1,674364875;10,05716254;0,997049319;3,812042558;9,912718323;0,830674688;0,813459082;9,965512036;0,952032145;2,641228233
2763;172,2983887;9,883589553;5,374961167;9,955222793;0,773917291;3,053443916;9,968702846;143,4520028;0,779577952;4,900477656;1,132541081;1,647696771;10,04313007;0,997052901;3,722370867;9,93980429;0,8306964;0,91170727;9,978552179;0,952030626;2,624134768
2764;172,2987149;9,858688481;5,471632977;9,949357846;0,773908061;3,216367357;9,943375633;143,4446865;0,89204742;4,911840038;1,132535127;1,729356704;10,0437028;0,997055806;3,795824501;9,919894229;0,830726546;0,883715802;9,967986444;0,952027339;2,579431768
2765;172,3011614;9,874053752;5,541155321;9,940976944;0,773913159;3,348097757;9,960410293;143,4388417;0,902525834;4,880346329;1,132531262;1,681807812;10,05023595;0,997058112;3,834464229;9,935703002;0,830760639;0,703855933;9,959320344;0,952020298;2,447774371
2766;172,3026473;9,884058592;5,548805674;9,925939701;0,773921386;3,337968368;9,935923004;143,4321916;0,962323702;4,881709172;1,132533982;1,484599772;10,06503963;0,997060637;3,769069591;9,93166215;0,830783684;0,784504086;9,979980791;0,952016233;2,344748445
2767;172,3062743;9,87352024;5,627335202;9,9317405;0,773931823;3,395354653;9,95829511;143,4285767;1,219153133;4,861230043;1,132540213;1,47480074;10,06715865;0,997063322;3,70846884;9,938126218;0,830800191;0,858099218;9,966383364;0,952007424;2,419348456
2768;172,3102105;9,868312967;5,723465919;9,944495256;0,773951379;3,502016946;9,960034007;143,4269603;1,302165668;4,854850435;1,132529482;1,855747149;10,05682281;0,997066145;3,62031947;9,937059946;0,830810738;0,913711793;9,971071865;0,952005366;2,415602741
2769;172,3160909;9,894400171;5,692259978;9,968216502;0,773966375;3,572440347;9,942903651;143,4217356;1,093839684;4,847117237;1,132507588;2,102806304;10,03559448;0,997069535;3,625401707;9,918510388;0,830818494;0,751536323;9,973400601;0,952004434;2,523972772
2770;172,326116;9,873086157;5,542091933;9,953451881;0,77397353;3,377988198;9,951286141;143,4134767;0,97583236;4,850668182;1,132492973;1,991644849;10,03730941;0,997071289;3,728822468;9,932519518;0,830823485;0,652365896;9,968144113;0,952002021;2,449238361
